Order Id,Order Date,Delivery Date,Customer Id,Product Id,Supplier Id,Price
491ae230-5342-4bae-aea0-06e5aa05d1f7,5/8/2025,5/17/2025,B06921,P00290,S0038,354.62
c899990c-95fd-4fc2-8f40-ea5a16744dda,5/20/2025,5/25/2025,B07844,P00305,S0074,105.79
91191643-9864-421f-a7b3-03b608dd55a9,4/14/2025,4/22/2025,B07835,P00495,S0026,28.68
3722991d-580d-48b9-8949-3f2ad55f87c6,5/7/2025,5/11/2025,B05803,P00378,S0197,816.16
3f560772-97ac-4727-88b3-9ec3cfadb5a2,5/10/2025,5/14/2025,B05364,P00022,S0179,71.23
ced279b1-6911-4560-887a-ba8bffed73a2,4/30/2025,5/5/2025,B04300,P00144,S0019,117.04
3e9c7a1e-ea10-4c6f-9df2-2fa773171d29,5/5/2025,5/7/2025,B08929,P00479,S0095,229.7
6f6c4cd3-45cc-4c62-a183-a685e4c90034,4/4/2025,4/10/2025,B06050,P00474,S0027,100.35
da559055-96c0-40e8-a352-d7553bf7ec3b,4/17/2025,4/24/2025,B01627,P00032,S0021,383.12
e9c42136-05b8-40ac-99f7-0f22162a82b7,4/27/2025,5/2/2025,B06549,P00412,S0118,236.7
134fdfc8-85da-4eda-a526-ee8f3c14f7a5,4/28/2025,5/7/2025,B04271,P00421,S0092,59.84
440135ee-7888-4762-a184-ad5679d7f39c,4/9/2025,4/13/2025,B07274,P00289,S0081,21.71
a8346fad-4801-4869-8027-3e554fa480bc,5/19/2025,5/24/2025,B09552,P00480,S0014,164.31
4d8b4053-6b5b-402c-ae23-a4980c44e5cb,5/13/2025,5/23/2025,B09582,P00254,S0133,173.23
bf43686c-8423-4280-b188-f1bcf5d279d0,4/27/2025,5/4/2025,B06982,P00260,S0002,183.95
cba1fa58-9044-4985-82d9-0b02528f95b2,5/12/2025,5/22/2025,B04321,P00264,S0171,217.8
3ee9aba5-4794-4c6e-835f-318d26e3a468,5/21/2025,5/30/2025,B08175,P00316,S0168,172.43
2605448f-d55b-477f-be2f-8545c58f6389,5/21/2025,5/30/2025,B05484,P00142,S0162,21.38
dee4b2a7-91ef-42e3-8533-5e364a9fcb38,4/29/2025,5/1/2025,B09551,P00129,S0050,81.39
4497e526-3e5c-4515-b2d0-41587294b8d1,4/27/2025,5/7/2025,B09542,P00456,S0151,76.85
50175073-c2c7-43b7-befd-f4406d0e0088,4/4/2025,4/12/2025,B08244,P00273,S0083,137.58
ca1bfad2-62e3-41e7-9a47-2a776c61eb1a,5/4/2025,5/10/2025,B09149,P00411,S0017,76.08
e8ccc27e-893f-422b-812d-cde41393e2f7,5/3/2025,5/5/2025,B08307,P00473,S0155,29.06
f6ea9d5b-0b13-4240-9a39-dc227d2799cb,4/7/2025,4/14/2025,B05616,P00256,S0025,167.96
3a18cf39-9879-4198-9902-7897c3137244,4/17/2025,4/24/2025,B02808,P00309,S0143,143.25
f4b3a585-046d-4606-8556-cb32c4024a45,4/22/2025,4/25/2025,B08570,P00169,S0135,45.95
df55b733-fd5d-41fd-ace0-fa504511888f,4/16/2025,4/21/2025,B07216,P00045,S0130,159.03
cd3970af-6598-4b65-ad6c-553da8f45d37,5/17/2025,5/23/2025,B02181,P00324,S0079,108.29
38ce8137-2f47-4cc9-80a4-f23ce0e91fb3,4/21/2025,5/1/2025,B03906,P00497,S0198,393.09
ac880fbe-1df3-4ec7-ab29-5b8ae1bda491,5/21/2025,5/31/2025,B00768,P00415,S0052,442.81
5618e58d-19fc-4559-8c14-42ea9122e180,4/23/2025,4/29/2025,B02704,P00243,S0137,106.39
cebd9efd-fbca-431d-97ae-931cf80e78f4,4/20/2025,4/25/2025,B07356,P00416,S0198,86.02
5a085a09-afb1-48bb-afd0-b7b60d2d2921,5/10/2025,5/15/2025,B04791,P00437,S0015,175.96
09e6c9e9-0fc3-40cc-be98-6c12fdc5cc26,4/13/2025,4/22/2025,B02102,P00022,S0097,58.74
b42d55b1-f7d7-4b0b-9395-114b0bf14340,4/27/2025,5/6/2025,B01162,P00120,S0041,29.41
b0704e75-da2e-4bdc-87c4-75039d7aad65,5/12/2025,5/22/2025,B01350,P00214,S0049,102.14
3c33f1f4-764a-4bd3-90bd-1116fd8e0010,4/26/2025,5/2/2025,B02406,P00025,S0153,22.86
d3358e52-5f23-4d77-b554-b750c4a55331,4/26/2025,4/29/2025,B02746,P00471,S0139,166.52
8ac25584-cd19-420a-bc6d-3c7889663356,4/13/2025,4/17/2025,B01195,P00270,S0165,149.36
697a8294-23d6-4290-8ead-7d472d8eb3ad,5/8/2025,5/15/2025,B07789,P00220,S0189,184.75
b0cd82ce-97e1-4092-b42a-359c473d3c68,5/7/2025,5/13/2025,B00949,P00433,S0117,10.69
b4e48ab9-0dfd-4f69-ac18-0cd178d0c054,4/23/2025,4/27/2025,B08679,P00414,S0126,41.11
f3f02363-f9e3-4b9d-a765-dcf6272af45d,4/25/2025,4/29/2025,B00785,P00467,S0163,53.05
933e07e4-df02-4837-9b95-6b3c962907f0,4/28/2025,5/6/2025,B05253,P00386,S0149,386.48
4367c518-1b24-4da1-92d5-c77ef0b22666,4/22/2025,4/26/2025,B02916,P00461,S0025,156.23
b5961b28-7488-4017-80f7-0f078e2258b4,4/20/2025,4/29/2025,B05986,P00286,S0177,44.1
b8efb9d6-009b-4ef3-9169-ee2a97f6caa2,5/6/2025,5/12/2025,B09857,P00011,S0058,298.58
48df26cd-031f-4ae1-8629-13c54b68451b,5/18/2025,5/22/2025,B02201,P00395,S0121,44.27
7a6a7f78-a57d-47c9-babb-f4975fdf265d,5/2/2025,5/5/2025,B02105,P00031,S0182,28.78
cdc0a26e-f55f-4a7e-94b7-b976156e78d8,4/15/2025,4/24/2025,B09990,P00079,S0151,89.75
0dd27cac-ca65-415c-bbdb-fd347798d315,4/5/2025,4/10/2025,B03940,P00498,S0152,117.85
6da03017-4c45-4c70-8acd-32743e138b13,5/6/2025,5/12/2025,B09630,P00491,S0068,50.13
c6606842-28e8-446c-aa59-a3dbc99c652f,5/13/2025,5/23/2025,B01924,P00293,S0136,5.14
4b893f88-1298-4d95-be1e-3b42f09668f6,4/6/2025,4/9/2025,B04564,P00258,S0033,128.55
0b2c837f-676f-4ec1-8c14-13d10e8aaaca,5/3/2025,5/7/2025,B08448,P00089,S0037,128.88
72ebf055-3b63-400a-8d0e-42dfcb7d1078,4/7/2025,4/14/2025,B00498,P00153,S0098,136.18
8274a4a7-a7b3-4d1a-be4f-e0fece81276d,4/20/2025,4/29/2025,B01455,P00404,S0130,199.13
5a2db3ee-1f81-426d-afa7-c74fcff91dab,4/26/2025,5/1/2025,B02508,P00388,S0181,150
7f024b52-3a42-4092-a882-d675c64de3b6,4/16/2025,4/21/2025,B08819,P00418,S0144,66.07
e308febb-45e1-417f-bdfe-ef93199b5fec,4/23/2025,4/28/2025,B06338,P00296,S0101,53.42
781f55e5-c7e9-45b0-ad03-14ba0aab922f,4/21/2025,4/27/2025,B03225,P00407,S0008,84.23
3cf6bed2-ef8e-4c2e-a404-e6f1c124bb92,4/18/2025,4/26/2025,B07034,P00043,S0119,4.35
1139f6c2-368b-4426-9aaa-e539a5075dca,4/13/2025,4/16/2025,B04095,P00455,S0096,130.01
cdcf6967-bd3b-4082-8d79-61b3fb3bf317,4/23/2025,4/25/2025,B03574,P00208,S0071,824.76
9974f62e-baec-4c26-864a-347f2c523ba7,4/20/2025,4/30/2025,B09712,P00205,S0081,97.71
fa70d019-1a4b-4983-b553-3342f96a7659,5/9/2025,5/12/2025,B05738,P00068,S0033,144.66
63a5d473-8247-4d9d-8c06-ca2fcb16f6a3,5/5/2025,5/7/2025,B01153,P00271,S0076,48
6259165a-1013-45d7-b0e9-4c51c3dabdec,4/6/2025,4/16/2025,B02709,P00112,S0004,668.95
f7ef3869-bffc-412d-bbce-ae077d2af4e3,5/21/2025,5/27/2025,B03164,P00159,S0069,34.68
82709863-a486-495b-8a59-d9766e5fa11c,5/18/2025,5/28/2025,B04988,P00459,S0043,68.23
160841cc-cab7-4204-9b69-00b325be56e8,4/8/2025,4/12/2025,B09690,P00005,S0119,43
5522ccdb-eff9-46e5-9f67-cfcb44fab919,4/13/2025,4/23/2025,B05403,P00016,S0166,53.45
aca0d510-f998-4ab6-8869-68d90971e38c,5/17/2025,5/20/2025,B03317,P00287,S0175,105.07
7c4da8d6-0732-42fb-be4e-be0eb303e40c,5/9/2025,5/19/2025,B01447,P00456,S0120,118.5
1bea804d-721b-4225-9b53-c2840e057847,5/20/2025,5/23/2025,B07702,P00292,S0166,120.06
bd2773f3-c796-4b85-ad72-9c3c00c18c28,4/6/2025,4/14/2025,B07263,P00331,S0128,94.14
d3cc5843-c704-47b8-8b1e-a829ae33919e,4/13/2025,4/15/2025,B01712,P00404,S0115,108.43
0c49dfa2-9e05-479d-a5ba-8b06119e4444,4/27/2025,5/2/2025,B04734,P00115,S0100,34.19
719f6e31-d412-4d81-b6f0-9ba7f0628f74,5/7/2025,5/9/2025,B02995,P00031,S0114,158.99
5875b086-9704-46d3-b540-18f5adcac065,4/17/2025,4/26/2025,B00709,P00026,S0133,34.09
ac6f88ea-de8f-48be-b98c-dd46cf5f5cc9,5/1/2025,5/8/2025,B07722,P00011,S0031,130.16
f4770237-704e-4919-995c-43601bc062c9,4/24/2025,4/30/2025,B07783,P00486,S0177,56.85
931d2cea-a7c6-48d0-81ad-daa5ac9dfe22,4/29/2025,5/4/2025,B07350,P00061,S0194,79.17
bbdd340a-0321-4561-979e-86ebaead37bc,4/12/2025,4/15/2025,B04009,P00196,S0185,186.85
4be27e07-e97a-4669-bd1a-a680b74c9b25,4/3/2025,4/5/2025,B04816,P00256,S0045,99.9
cb8c2a57-bdfe-4ab6-ad12-3d66192f5845,5/10/2025,5/13/2025,B00660,P00374,S0045,20.77
67fd5e95-78fe-484a-97ce-5c7bf8613197,4/23/2025,4/30/2025,B00690,P00018,S0131,89.67
9415d2df-caae-4083-b7ac-7c90a8c60ccf,5/10/2025,5/19/2025,B02768,P00115,S0100,93.39
febfbb25-ee13-410e-babf-2dec33817e5e,5/17/2025,5/26/2025,B07685,P00094,S0133,163.38
5afa83ec-be2e-48a5-a2b5-c393f8104e00,4/26/2025,5/5/2025,B03088,P00204,S0143,136.88
82bc61f6-190d-448b-8ee5-1349201f246c,4/11/2025,4/13/2025,B00246,P00331,S0153,284.04
1b8b941e-53e4-4b45-b580-389a648e0058,4/6/2025,4/11/2025,B00828,P00082,S0018,84.49
36fe4036-bb24-431c-ab81-6e8058602ee8,4/23/2025,4/28/2025,B03282,P00349,S0198,66.73
3a3e1e6a-e998-4031-a2e4-32684262a2a4,4/21/2025,4/27/2025,B04616,P00116,S0138,33.34
b2c2d416-5bed-45a5-946a-92d030e262df,4/28/2025,5/5/2025,B01730,P00019,S0069,149.89
6897594c-9536-4f3e-a221-796c72cb4fa5,4/10/2025,4/19/2025,B08848,P00103,S0039,198.2
7727c987-1fd1-44a7-9956-c180d97f6f06,5/14/2025,5/22/2025,B06885,P00122,S0073,45.3
0e362f77-1949-4fb9-a110-8bc626922af3,4/30/2025,5/9/2025,B02240,P00036,S0047,675.01
fac2428a-c198-4c0e-b060-c971d7348546,4/2/2025,4/7/2025,B00372,P00201,S0019,59.17
9098e91b-ab0b-405b-8c26-fd0adf686e1e,4/15/2025,4/24/2025,B02051,P00277,S0165,162.44
45ea087a-9426-4fcd-80ff-a67b2a0a0abf,5/6/2025,5/15/2025,B08622,P00274,S0195,73.34
91def6e0-3d13-4b1f-98ae-bcc3e1b282c8,4/14/2025,4/24/2025,B09659,P00054,S0038,33.78
e2b08952-8687-4a34-aa66-75c98bccaccd,5/1/2025,5/8/2025,B00432,P00278,S0009,130.89
ea0f5cfc-796d-40eb-8d71-dc4c2761a0fc,5/4/2025,5/12/2025,B00750,P00227,S0068,165.83
74f73c6d-05ac-403e-9f44-daf5b18328bb,5/1/2025,5/8/2025,B04608,P00239,S0068,59.24
c39559a6-a3d9-4045-befe-16c353332d6b,5/19/2025,5/22/2025,B05168,P00335,S0070,79.61
909c492f-0d8a-46f3-824e-c8349d70dcf6,4/27/2025,5/3/2025,B04874,P00380,S0160,70.18
30ac6079-4c3b-4171-b5d9-a88ee362d810,4/4/2025,4/12/2025,B08891,P00192,S0174,183.25
21ab476c-a0c9-4d2a-bdba-fc5a59e31ac9,5/2/2025,5/6/2025,B07140,P00094,S0116,302.57
684088d1-5d8d-48eb-85f8-39939aae7d1b,5/15/2025,5/19/2025,B03058,P00185,S0187,52.72
4ada7a65-9bb4-4f1f-94e6-d9ba499a4b07,5/15/2025,5/20/2025,B03301,P00278,S0198,226.71
f5da66b4-1f59-4ebf-b644-f68239b8978c,5/21/2025,5/31/2025,B02574,P00091,S0038,16.01
610c9fe7-d670-46ff-9004-90b4dffaa06b,4/26/2025,4/28/2025,B06450,P00197,S0124,290.77
752dc632-00c8-47a8-9c99-26ed644fa6db,4/19/2025,4/26/2025,B02672,P00037,S0041,1589.57
efecc7a0-c522-4f49-953c-e089fec9117a,4/30/2025,5/10/2025,B09970,P00162,S0133,176.89
2a106c46-0f01-4925-a6be-a026d9f23a06,5/5/2025,5/15/2025,B04857,P00480,S0117,237.59
a29a0238-d250-4acb-85cc-95cfc4d76ace,4/2/2025,4/8/2025,B02787,P00239,S0167,103.2
2b88016c-7c57-4e8f-b08a-4201db3ec3b9,5/13/2025,5/15/2025,B03840,P00471,S0147,73.97
14d88176-52b9-4030-9430-43f672dc9a12,4/7/2025,4/16/2025,B04674,P00023,S0174,68.73
759daaff-9922-4dbd-b550-0ea9d9a616bc,4/26/2025,4/29/2025,B02669,P00350,S0065,2064.88
50861ba4-b5a7-4f6c-ab2c-c20da360297b,5/9/2025,5/14/2025,B03191,P00340,S0136,128.24
8bbe3454-3bc1-4fd4-85e1-eb66088249c4,5/6/2025,5/11/2025,B02712,P00405,S0198,285.78
1c8b2c4c-f61c-4f43-b636-aa44b3339a3b,4/27/2025,5/5/2025,B02602,P00475,S0025,279.46
a31f8787-2678-41e9-9589-861a77ce3a42,4/18/2025,4/23/2025,B04844,P00098,S0055,209.46
ac82cf4d-b4d7-4a69-b768-97480ebe3321,5/5/2025,5/9/2025,B05849,P00317,S0049,85.32
c9eed15c-52d3-4a54-9d2c-137c2ef2332c,4/6/2025,4/10/2025,B01859,P00257,S0084,386.79
c180354c-09cf-49a8-8315-cb1c57e936b6,4/9/2025,4/13/2025,B01150,P00223,S0145,115.94
6d595987-c900-4070-8513-939fc2232799,4/11/2025,4/16/2025,B05536,P00216,S0134,27.75
47d97621-72b2-43ef-8248-f33820d6c811,4/27/2025,5/5/2025,B03024,P00046,S0078,51.84
5e883476-869f-4cfe-b8da-0709b6f9af5d,5/19/2025,5/26/2025,B05920,P00253,S0078,121.04
2a1badd1-6d4a-4a7c-af08-95200aef902e,4/12/2025,4/17/2025,B01094,P00451,S0151,102.97
3c4f6f56-6283-4b33-ab95-e5c549705909,4/3/2025,4/9/2025,B08909,P00126,S0092,28.59
e2fd1d5d-905f-4896-8c08-eb3d3e3d4b41,4/15/2025,4/17/2025,B04113,P00438,S0192,61.75
63c9a4a9-0d35-48e8-a7e1-131b99f529bb,5/15/2025,5/22/2025,B04999,P00185,S0111,150.15
4d2675c9-486b-405c-8eba-9c7e76fbddc8,5/16/2025,5/25/2025,B09974,P00438,S0074,131.51
2cdc6650-a4ea-43e4-9492-256678300749,4/28/2025,5/1/2025,B09544,P00499,S0142,265.44
03559e8d-8925-445e-801a-6a5ebfb16a0a,5/6/2025,5/8/2025,B05497,P00134,S0142,117.96
2182427f-0459-46b7-a374-38bac4a9977b,4/25/2025,5/5/2025,B07881,P00227,S0076,18.93
ec770e3b-9de8-4259-a74d-12be75361045,4/21/2025,5/1/2025,B05733,P00104,S0123,26.35
e3ff22d2-ffe9-4df6-93db-b33e26d33a38,4/29/2025,5/7/2025,B04200,P00325,S0187,6.67
d76bbb1a-cfff-42ae-9ef8-cd1abec20eb0,4/13/2025,4/22/2025,B00242,P00040,S0019,155.66
bd7683a9-a402-42c8-b828-e483a829c2c8,4/15/2025,4/17/2025,B08777,P00474,S0079,77.7
55b4d34f-041f-42fd-a004-36df95d8f7d2,4/17/2025,4/23/2025,B07134,P00397,S0137,311.51
e5f6ad51-89e1-4671-a521-2ce1b70b39a1,4/22/2025,4/24/2025,B07520,P00438,S0189,37.45
dd00d661-73b0-4deb-8d9e-c37c79eb78bc,4/3/2025,4/12/2025,B09402,P00233,S0195,52.58
0485a922-f12d-4aa9-a832-e50c5c681e01,4/13/2025,4/22/2025,B09051,P00321,S0137,84.58
4e925707-2b80-41ac-ad2a-f15a73488edf,4/15/2025,4/25/2025,B01201,P00401,S0134,130.01
0a8e60a3-040f-462c-be75-86364c7e439e,5/4/2025,5/10/2025,B08959,P00426,S0028,92.57
32968cb0-34f7-4b5e-8c47-8db56a163d0f,4/15/2025,4/24/2025,B03417,P00317,S0073,143.12
6bd47450-7be9-4c80-a6ef-de2d0cecfa92,5/19/2025,5/25/2025,B08153,P00500,S0060,88.96
232dc4bd-daa5-47fe-a7f0-b643d44fa6c5,4/19/2025,4/26/2025,B08134,P00170,S0107,179.55
5a45fa42-cbd7-41a8-9f8d-7f828c45c684,4/25/2025,4/30/2025,B05364,P00463,S0104,53
91b1a58a-7641-4b3c-9f4c-8b58f98d084b,4/29/2025,5/5/2025,B07183,P00330,S0092,21.86
fe090670-0763-48e3-9796-7f1758a2b5b9,4/11/2025,4/21/2025,B05708,P00094,S0062,43.83
dd336ebb-5d84-4380-8374-f0f6c9ab8bce,4/17/2025,4/24/2025,B09603,P00097,S0055,65.92
c4698187-b614-4bbc-b47e-c9b776f1edd8,5/3/2025,5/12/2025,B04664,P00458,S0002,74.55
0490ef26-14c4-4640-bc85-f24d4668198b,4/4/2025,4/10/2025,B08866,P00437,S0140,20
4c79c30a-aa05-4ecc-ac01-6d991fdc3514,4/10/2025,4/16/2025,B05059,P00339,S0065,230.78
226e6ae1-7abb-4396-969b-818d684cf07e,5/2/2025,5/9/2025,B06052,P00014,S0134,63.53
c0c1855b-ebaf-48e6-80cb-28e3a4742ca0,4/20/2025,4/22/2025,B01285,P00407,S0019,184.03
0bf5a25b-1194-43f9-b114-3d15646caffc,4/12/2025,4/17/2025,B00579,P00122,S0075,262.38
fbbe57d5-1877-4d7a-81c5-bf13efce895c,5/7/2025,5/10/2025,B02373,P00023,S0126,199.44
72f6b5df-8a44-43be-8a4e-754e50c96f65,4/17/2025,4/24/2025,B04615,P00151,S0166,71.22
a3b5fe10-adbf-464b-a7a4-0b1fee9422db,5/2/2025,5/9/2025,B08580,P00033,S0102,52.7
3c8ed046-ce9c-497d-97a2-2671ace20f6f,4/2/2025,4/9/2025,B02381,P00495,S0178,58.99
ebc64107-c528-48e5-bd5b-17e7465eb86c,5/14/2025,5/16/2025,B02355,P00294,S0093,86.2
95ff6dd8-a9b4-46ac-be2f-7a24b6f75574,5/14/2025,5/20/2025,B09228,P00082,S0162,81.38
ae53855d-fa71-4c9f-8595-23e2578b08a1,5/20/2025,5/27/2025,B02870,P00144,S0197,148.32
3648aa05-8bd2-4f7c-ac04-a7a7f7c440ef,4/30/2025,5/10/2025,B00883,P00033,S0133,597.14
9f2137d2-e641-4d15-b495-130fd04a0197,5/15/2025,5/22/2025,B04667,P00402,S0133,117.04
e55e27a8-24c7-4396-ac69-e9d5b23d20c9,4/21/2025,4/26/2025,B05620,P00126,S0062,79.56
6f2d7bdc-5f19-44fb-abbf-5446126f5268,5/15/2025,5/18/2025,B02058,P00419,S0129,114.77
8c6da773-2abd-4896-a305-a258b1b36fbd,4/24/2025,5/4/2025,B09416,P00105,S0159,194.5
6e4b7454-bcb2-45cc-9cb8-8d2411dc15e3,5/10/2025,5/18/2025,B04002,P00447,S0199,131.06
4aae3c45-dc23-4ccc-b2c4-6efed15a6d01,4/27/2025,4/29/2025,B01239,P00352,S0043,62.01
68dcda8d-eba4-4112-ae49-41293601e590,4/30/2025,5/8/2025,B06928,P00203,S0056,219.73
b781c343-703a-420d-9c8e-7ca40cd0f719,5/3/2025,5/13/2025,B05915,P00429,S0041,39.42
db1192d7-acbf-4e5b-9372-63b63e5ca119,5/1/2025,5/8/2025,B06137,P00094,S0052,39.09
f986f126-8efb-400f-b2e6-b794b609ef6f,5/12/2025,5/14/2025,B05611,P00433,S0124,19.75
cbe70a50-3c20-4b15-b6b2-e0e37e54a01a,4/23/2025,5/2/2025,B09293,P00279,S0100,38.21
ebd42304-39f9-41dd-aaf2-cd11044a2b6c,5/21/2025,5/23/2025,B05889,P00153,S0180,413.17
bd29784c-3750-4411-b414-1250b45eae51,5/14/2025,5/23/2025,B02499,P00400,S0076,41.14
2ff87255-b038-458f-8940-d0a7d41efe4c,4/19/2025,4/27/2025,B01788,P00179,S0167,51.22
1658f9c7-41df-417b-b093-a44c432d9ed4,5/1/2025,5/10/2025,B08592,P00131,S0137,65.44
3b689ad4-5cae-4df6-8c07-b7b8c6ee6d9e,4/12/2025,4/19/2025,B05055,P00350,S0190,28.01
6f891e4a-d6e9-4ed2-8194-b6de5db07b4c,5/20/2025,5/30/2025,B05946,P00211,S0120,112.62
43732d5f-b235-4db7-a8b0-35d12363c43b,4/5/2025,4/14/2025,B08844,P00163,S0021,193.54
c537a401-9a80-484f-ad51-42554c68cf3c,4/16/2025,4/23/2025,B04234,P00445,S0050,186.05
8e8c09fa-0bf4-4250-8074-c2766071f398,5/20/2025,5/26/2025,B08169,P00235,S0050,24.68
7cb53ad6-8df0-4ab1-9e77-a0d12607e6b3,4/6/2025,4/14/2025,B09848,P00259,S0097,138.59
f38ac282-490f-4b68-9881-29fc2573dc00,5/13/2025,5/23/2025,B03306,P00361,S0130,46.05
b451d835-a77e-4e0c-9e33-5e0589b5f273,4/16/2025,4/18/2025,B01316,P00100,S0085,179.19
928f4082-b7c7-40d6-8683-8c2fef97e6c3,4/3/2025,4/7/2025,B04164,P00039,S0062,522.21
f2554c34-ea9c-4710-b01e-a7c98a3232ad,5/18/2025,5/21/2025,B01350,P00449,S0026,19.69
6467be93-1ff0-4580-98dd-fc4511892cad,5/4/2025,5/12/2025,B04608,P00240,S0071,159.54
4aa191fa-b0c9-4d00-b056-28feef5a9f66,5/19/2025,5/24/2025,B08961,P00492,S0003,203.98
1e6eceae-08af-4338-9b94-57c0e86a932b,4/17/2025,4/26/2025,B02935,P00448,S0191,75.89
f399c083-dd7b-4db0-8e3b-cfb6c8d59980,5/21/2025,5/28/2025,B04965,P00058,S0022,43.17
8a41b29f-91eb-4cc7-8e17-e94a6aafee78,4/7/2025,4/15/2025,B06087,P00129,S0171,60.1
b547486f-db38-43ca-8b2e-f7b277b0e5ea,5/5/2025,5/8/2025,B05155,P00305,S0199,50
36ed52df-346e-4878-98e8-d8512afe95f3,5/13/2025,5/17/2025,B02322,P00490,S0199,158.74
209b1f7c-2623-4d92-9ee7-6ec0fc961b6a,5/16/2025,5/20/2025,B05967,P00358,S0138,328.54
5a0c9c74-d4c8-4ba9-9ce9-0b29a5e8f97e,4/30/2025,5/8/2025,B07331,P00318,S0115,88.36
b23b2b89-2661-41f9-85da-2957bbbd38b3,5/4/2025,5/7/2025,B05732,P00095,S0108,127.04
358c7f6d-ca55-400a-aec0-55e5c46204e7,5/20/2025,5/22/2025,B09186,P00476,S0172,100
512a2dea-f532-48d9-8793-6657a5f155b2,4/27/2025,4/29/2025,B03067,P00326,S0004,180.4
6cfd404f-c1a9-49a6-a0b5-879c19e89a69,5/10/2025,5/18/2025,B03478,P00476,S0151,297.14
13a6e789-a408-410c-98a7-f050bd8cc36e,4/27/2025,5/6/2025,B05275,P00071,S0169,23.5
53c2e148-47a4-4d57-9d88-8aba86223afe,5/11/2025,5/16/2025,B04702,P00281,S0002,179.36
bac327ae-aac6-4f51-9ec4-9fa826498567,4/30/2025,5/5/2025,B01315,P00177,S0181,267.51
fc04e799-b2cc-4756-a2ae-faeed1e4766b,5/8/2025,5/16/2025,B09024,P00059,S0074,151.48
06903a82-cbca-4762-8e84-7be04d09e205,4/26/2025,5/5/2025,B06779,P00452,S0186,305.7
e07d22f2-4849-4bae-812e-944f05490177,4/4/2025,4/11/2025,B03594,P00225,S0126,101.35
ff03348c-f1c5-4574-a7bf-100ae229b970,4/2/2025,4/4/2025,B03437,P00401,S0037,164.66
c3d05d51-7f4d-4547-8cfa-9fd06e882863,4/18/2025,4/21/2025,B01423,P00126,S0131,66.44
80f4d45e-2ec3-4ef9-b0ef-3eb6b0118c96,4/12/2025,4/20/2025,B09099,P00132,S0181,54.33
44422619-c480-459e-8dc5-f9a60c2ba722,5/10/2025,5/14/2025,B03920,P00493,S0093,17.44
7df853f9-d914-42cc-9ec4-523e5babcad4,5/18/2025,5/24/2025,B04493,P00264,S0141,168.2
53bc2cbe-1eb3-456e-92d3-001d3f7d844b,4/11/2025,4/20/2025,B04147,P00027,S0165,136.11
13c89391-63e3-4309-bf42-2808d69e01c4,5/10/2025,5/12/2025,B01376,P00311,S0081,262.16
34800cdf-179e-4381-99a9-c31307a8e3de,4/28/2025,5/2/2025,B00035,P00293,S0137,273.54
f5e0f706-3002-4aff-ba55-6fe71d1a4673,4/3/2025,4/8/2025,B07116,P00327,S0130,84.65
c651927c-7fe5-41b8-8f9c-c31a5a779292,4/7/2025,4/10/2025,B04666,P00105,S0180,27.69
7fa05d26-9756-4fc1-86ae-4b1b536c8a3e,4/28/2025,5/7/2025,B00957,P00451,S0028,355.01
856761b7-9366-47b3-8272-2da40d743db5,4/20/2025,4/28/2025,B04881,P00315,S0073,51.14
918f1e0c-f35c-470b-8524-35c63c6960ac,4/11/2025,4/21/2025,B00369,P00346,S0198,35.77
183e08a1-73cd-4893-a11a-2a93d47850a3,4/26/2025,4/28/2025,B08855,P00327,S0017,248.26
26cd1e45-3631-432b-a960-1e42040c0d1a,4/23/2025,5/2/2025,B00362,P00343,S0091,31
60df4e1b-58de-42be-89ff-32f540d0239f,4/10/2025,4/15/2025,B08495,P00052,S0104,33.78
b8cd8986-3698-40d8-966b-b067817f86f4,5/3/2025,5/12/2025,B01725,P00132,S0119,241.25
ef328cf8-c416-4812-8d83-99949a016ae6,4/18/2025,4/28/2025,B01435,P00423,S0135,69.44
35bc1fec-cdb6-4894-a44a-5604f968d07d,4/2/2025,4/6/2025,B01453,P00009,S0003,69.9
df9526b3-efb5-456f-96e8-27d8765dc63e,5/18/2025,5/20/2025,B07276,P00245,S0052,38.62
4857dd69-3241-4f18-bb21-9accc196cb19,5/4/2025,5/9/2025,B01240,P00074,S0030,87.71
38c8704b-03a5-4858-be7c-dcfbc704612b,4/22/2025,4/24/2025,B00883,P00042,S0089,30.06
f096e5d8-c2fb-4fc6-b587-db762d487a8c,4/5/2025,4/13/2025,B09861,P00266,S0198,226.83
bd7e25e2-77c2-4563-a3ec-155dda35c328,4/14/2025,4/23/2025,B06725,P00470,S0082,38.42
600c43f1-2d69-4612-9e69-d49d047c58b4,5/2/2025,5/8/2025,B01549,P00031,S0006,3.35
9fb5dea0-32a1-431c-a00b-fdb32e570981,5/13/2025,5/22/2025,B01959,P00139,S0194,112.43
12a26641-950a-425b-8339-59098b2d2a93,4/20/2025,4/30/2025,B04800,P00421,S0089,56.97
bbdbde4d-a7c5-4878-b2e1-c6dd6e9666ef,5/5/2025,5/7/2025,B00805,P00396,S0144,74.84
94b57fed-dd3b-4cea-91f8-37ece85b72f2,5/9/2025,5/16/2025,B02221,P00203,S0127,97.71
797ef4ff-66a0-4ef8-b2c3-a230dd5051db,4/30/2025,5/6/2025,B05575,P00475,S0116,89.76
dc4dc6c8-47b8-4fe2-aa4a-20434f5c55ca,4/19/2025,4/29/2025,B01196,P00156,S0047,175
